Chart	19	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	2	0	4	2	0	2	0
Chart	20	1	1	1	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chart	21	1	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	39	11	8	7	2	0	0	10	9	8	0	0	9	0	0	0	0
Chart	22	1	3	32	0	5	2	2	0	0	0	0	0	1	0	0	0	1	0	1	1	0	8	41	13	13	5	2	0	1	4	11	2	1	0	12	1	1	3	0
Chart	23	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	14	3	3	5	0	0	1	0	3	3	0	0	5	0	6	6	0
Chart	24	1	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Chart	25	1	2	14	2	6	4	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	12	4	4	2	0	0	2	0	4	0	0	0	4	0	2	2	0
Closure	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	9	0	0	1	0	0	0	0	1	1	0
Closure	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	1	0	0	0	0
Closure	3	1	2	8	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	6	6	1	0	0	0	0	2	0	0	0	2	0	1	1	0
Closure	4	1	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	0	0	0	0	1	0	1	1	0
Closure	6	1	8	0	0	12	10	10	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	7	1	1	5	0	4	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	6	2	2	0	0	0	2	0	0	0	0	0	1	0	2	2	0
Closure	8	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	0	0	0	0	0	0	1	0	0	0	0	1	1	0
Closure	9	1	1	2	1	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	3	2	0	0	0	2	1	0	0	0	0	2	0	0	0	0
Closure	10	1	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Closure	11	1	2	0	0	2	2	2	0	0	0	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	12	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	3	3	1	1	0	0	0	1	0	0	0	1	0	1	1	0
Closure	13	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	14	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	15	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	0
Closure	16	1	3	9	1	7	4	4	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	14	8	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Closure	17	1	1	5	0	2	3	3	0	0	0	0	0	2	1	0	0	1	0	0	0	0	1	3	4	4	0	0	0	0	0	2	1	0	0	1	0	0	0	0
Closure	18	1	1	1	0	4	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	19	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
Closure	20	1	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	2	2	0	0	0	0	0	4	0	0	0	2	0	0	0	0
Closure	21	1	19	2	2	25	13	13	7	1	0	0	0	16	1	0	0	1	0	3	5	1	0	3	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Closure	22	1	26	2	1	20	15	15	2	0	0	0	0	15	0	0	0	2	0	2	2	0	0	4	4	4	0	0	0	0	0	3	0	0	0	1	0	0	0	0
Closure	23	1	1	7	1	4	0	0	0	0	0	0	0	3	1	0	0	2	0	0	0	0	1	6	1	1	1	0	0	0	0	2	1	0	0	2	0	1	1	0
Closure	24	1	3	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Closure	25	1	4	2	1	10	4	2	0	1	0	0	3	1	0	0	0	1	0	0	0	0	0	5	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Closure	26	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	3	3	1	0	0	0	0	0	1	0	0	0	0	1	1	0
Closure	27	1	3	6	1	4	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	6	6	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Closure	28	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Closure	29	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	8	8	2	0	0	8	0	0	1	0	0	1	0	1	1	0
Closure	30	2	2	10	0	5	4	4	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	9	2	2	1	0	0	0	1	1	0	1	0	4	0	1	1	0
Closure	31	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	32	1	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	1	0	0	0	0
Closure	33	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0
Closure	34	2	5	3	0	9	5	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	10	4	2	0	0	0	0	0	4	0	0	0	5	0	0	0	0
Closure	35	1	15	2	4	17	10	9	3	1	0	0	1	3	2	0	0	3	0	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Closure	36	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	2	0	1	0	0	0	2	0	1	1	0
Closure	37	2	1	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	4	0	0	0	3	1	0	1	0	0	0	0	0	0	0
Closure	38	1	1	1	0	2	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0
Closure	39	1	3	3	0	4	3	2	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	7	3	2	0	0	0	0	0	2	1	0	0	2	0	1	1	0
Closure	40	1	3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Closure	41	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	5	1	2	0	2	1	2	2	0	0	1	0	0	0	0
Closure	42	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	1	0	0	0	0	0	4	0	1	1	0
Closure	43	1	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	3	1	1	0	2	0	4	0	0	0	3	0	0	0	0
Closure	44	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0
Closure	45	1	2	6	0	4	2	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	8	1	1	1	0	0	0	2	2	0	0	0	2	0	0	0	0
Closure	46	1	16	0	3	15	13	13	2	1	0	0	0	1	1	1	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	47	2	3	8	0	3	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	7	3	2	1	0	0	4	1	5	0	1	0	3	0	0	0	0
Closure	48	1	4	7	0	7	2	2	0	0	0	1	1	5	2	0	0	3	0	0	0	0	0	9	3	3	2	0	0	1	2	5	1	0	0	5	0	0	0	0
Closure	49	1	8	14	3	12	9	7	0	1	0	0	1	2	0	0	0	2	0	0	0	0	4	15	9	6	0	1	0	5	1	1	0	0	0	2	0	0	2	0
Closure	50	1	1	6	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	7	7	0	0	0	1	0	6	1	0	0	3	0	0	0	0
Closure	51	1	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Closure	52	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	2	1	1	0	0	0	0	0	3	0	0	0	3	0	1	1	0
Closure	53	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Closure	54	2	3	12	1	3	2	2	0	0	0	0	0	1	1	0	0	1	0	0	0	0	3	12	7	7	0	0	0	7	0	7	0	0	0	5	0	0	0	0
Closure	55	1	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	3	3	0	0	0	0	0	1	1	0	0	0	0	1	1	0
Closure	56	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	0	0	1	0	0	0	0	0	1	1	0
Closure	57	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	3	0	0	0	1	0	0	0	0
Closure	58	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	59	1	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Closure	60	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Closure	61	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	5	5	2	0	0	0	0	1	0	0	0	2	0	1	1	0
Closure	62	1	1	1	0	3	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Closure	63	1	1	1	0	3	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Closure	64	1	4	4	3	4	2	2	0	0	0	2	0	0	0	0	0	1	0	1	1	0	4	6	2	2	0	0	0	2	0	1	0	0	0	3	0	1	1	0
Closure	65	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0
Closure	66	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	67	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Closure	68	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	69	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	9	9	1	0	0	2	0	6	3	0	0	0	0	0	0	0
Closure	70	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Closure	71	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
Closure	72	2	1	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1	0	1	1	2	0	2	0	0	0	0
Closure	73	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	74	1	2	15	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	4	2	1	0	0	1	0	1	0	0	0	0	0	3	3	0
Closure	75	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	2	0	1	1	0
Closure	76	1	6	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0
Closure	77	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0
Closure	78	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	79	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	80	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
Closure	81	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	3	3	1	0	0	0	0	1	0	0	0	3	0	0	0	0
Closure	82	1	1	3	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	1	4	1	0	0	0	0	0	4	0	0	0	0	0	1	1	0
Closure	83	1	1	4	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0
Closure	84	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	20	8	6	3	0	0	0	0	4	2	0	0	9	0	2	2	0
Closure	85	1	14	8	2	9	12	9	3	0	0	0	0	2	0	0	0	3	0	3	3	0	0	8	4	3	1	1	0	0	2	3	0	0	0	1	0	0	0	0
Closure	86	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	87	1	1	13	0	1	1	1	0	0	0	8	0	0	0	0	0	0	0	1	1	0	1	10	10	10	2	0	0	2	0	5	0	0	0	4	0	3	3	0
Closure	88	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	5	4	1	0	0	3	0	2	0	0	0	0	0	1	1	0
Closure	89	2	1	4	0	3	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	8	2	1	1	0	0	0	0	4	0	0	0	2	0	0	0	0
Closure	90	2	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	2	1	0	0	0	1	1	0	0	0	1	0	0	0	0
Closure	91	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	6	6	2	0	0	1	0	4	0	0	0	4	0	1	1	0
Closure	92	1	1	1	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Closure	93	1	1	1	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
Closure	94	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	6	3	0	0	0	2	0	1	0	0	0	0	0	2	2	0
Closure	95	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	6	5	1	0	0	2	1	3	2	0	0	1	0	0	0	0
Closure	96	1	1	4	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	3	0	0	0	1	0	0	0	0
Closure	97	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	98	1	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	21	6	4	3	1	0	3	4	8	0	0	0	4	0	1	2	0
Closure	99	1	1	6	0	2	3	3	0	0	0	0	0	2	0	0	0	2	0	0	0	0	1	6	7	7	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Closure	100	1	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	1	11	2	2	1	0	0	6	0	9	1	0	0	2	0	2	2	0
Closure	101	1	3	1	0	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Closure	102	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	103	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	3	3	1	0	0	3	1	3	0	0	0	3	0	1	1	0
Closure	104	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Closure	105	1	5	7	1	4	3	3	0	0	0	0	1	3	0	2	0	3	0	0	0	0	1	5	0	0	0	0	0	0	2	3	0	1	0	5	0	0	0	0
Closure	106	2	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	0	3	0	1	0	0	0	2	0	1	1	0
Closure	107	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	108	1	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	6	5	5	0	0	0	1	0	2	1	0	0	1	0	0	0	0
Closure	109	1	1	5	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	2	1	1	0	0	0	0	1	0	0	0	0	0	2	2	0
Closure	110	2	4	25	1	4	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	18	9	7	1	0	0	0	1	3	0	1	0	5	1	0	1	0
Closure	111	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Closure	112	1	3	9	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	3	2	0	0	1	1	0	0	0	1	0	0	0	1	1	0
Closure	113	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Closure	114	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Closure	115	1	11	0	2	10	8	8	3	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	116	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	8	8	3	0	0	1	1	1	0	0	0	1	0	1	1	0
Closure	117	1	12	12	2	10	7	6	3	0	0	0	1	5	0	0	0	3	0	1	1	0	2	10	7	6	3	0	0	1	1	5	0	0	0	3	0	1	1	0
Closure	118	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1
Closure	119	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	120	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0
Closure	121	1	1	3	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	0	0	0	3	0	1	0	0	0	0	0	0	0	0
Closure	122	1	1	2	0	2	4	4	0	0	0	0	0	3	2	0	0	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Closure	123	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	124	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	125	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
Closure	126	1	4	0	1	5	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Closure	127	1	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	3	2	0	0	0	0	2	0	0	0	3	0	3	3	0
Closure	128	1	1	4	0	2	1	1	0	0	0	0	0	3	0	0	0	3	0	1	1	0	0	3	1	1	1	0	0	0	0	4	0	0	0	5	0	2	2	0
Closure	129	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0
Closure	130	1	1	1	0	4	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	4	1	0	0	2	0	0	0	0
Closure	131	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Closure	132	1	1	3	0	1	1	1	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	3	4	4	0	0	0	0	0	2	1	0	0	0	0	0	0	0
Lang	1	1	2	11	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	2	15	2	2	1	1	0	3	1	12	2	0	0	8	0	0	1	0
Lang	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	1	0	1	0	2	1	0	1	0
Lang	3	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
Lang	4	1	4	4	2	6	2	2	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	6	4	4	0	0	0	0	1	0	0	1	0	2	0	0	0	0
Lang	5	1	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16	8	8	5	0	0	0	0	10	2	6	0	19	4	2	6	0
Lang	6	1	1	1	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Lang	7	1	3	3	0	1	1	1	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	2	2	2	0	0	0	4	0	1	0	1	0	2	1	0	1	0
Lang	8	1	2	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lang	9	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	1	0	0	0	0	4	0	1	0	2	1	0	1	0
